Date,Location,Designation,Filename,Frame,Time (mins),Period time (mins),X (mm),Y (mm),Z (mm),sX (mm),sY (mm),sZ (mm),RMS (mm),Range (mm),Direction (deg),OpCode,TapeReader,Depth,Comment,Family,Genus,Species,Common_name,Code,Number,Stage,Activity,Comment,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,8288,4.609,3.2666,217.205,758.179,-2856.903,1.825,3.654,12.621,11.254,2963.766,15.262,3.03,AW,37.7,na,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,1,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,8288,4.609,3.2666,269.236,967.673,-2536.687,1.653,3.819,9.579,7.954,2728.307,21.43,3.03,AW,37.7,na,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,2,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,8288,4.609,3.2666,873.189,985.336,-2681.504,3.014,3.617,9.35,14.118,2987.275,26.017,3.03,AW,37.7,na,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,3,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,13859,7.7071,6.3647,-404.39,-213.909,-3083.371,2.565,2.038,15.203,6.078,3117.125,8.524,3.03,AW,37.7,na,Scorpaenidae,Sebastes,rosaceus,Rosy_Rockfish,180,1,AD,Passing,SORR,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,13859,7.7071,6.3647,614.393,923.796,-2248.92,2.007,2.943,6.788,3.242,2507.692,26.11,3.03,AW,37.7,na,Scorpaenidae,Sebastes,rosaceus,Rosy_Rockfish,180,2,AD,Passing,SORR,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,13859,7.7071,6.3647,693.698,858.054,-2432.434,2.391,3.034,8.027,6.197,2670.994,24.261,3.03,AW,37.7,na,Scorpaenidae,Sebastes,rosaceus,Rosy_Rockfish,180,1,AD,Passing,SORR,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,18279,10.1652,8.8227,-860.384,-506.233,-1666.641,1.77,1.295,3.429,22.011,1942.736,31.011,3.03,AW,37.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,RYOY,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,18279,10.1652,8.8227,953.871,-443.105,-1556.473,1.415,0.953,2.332,30.001,1878.516,34.124,3.03,AW,37.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,2,AD,Passing,RYOY,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,18279,10.1652,8.8227,-1242.314,-424.591,-1876.812,2.294,1.201,3.736,24.841,2290.425,35.032,3.03,AW,37.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,3,AD,Passing,RYOY,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,18279,10.1652,8.8227,663.257,-42.756,-1622.902,1.541,0.885,3.45,7.34,1753.725,22.283,3.03,AW,37.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,4,AD,Passing,RYOY,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,18279,10.1652,8.8227,363.391,-262.408,-1864.157,1.427,1.275,5.326,4.652,1917.287,13.625,3.03,AW,37.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,5,AD,Passing,RYOY,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,18279,10.1652,8.8227,304.21,-348.006,-1151.267,0.816,0.834,1.904,14.676,1240.592,22.01,3.03,AW,37.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,6,AD,Passing,RYOY,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,18279,10.1652,8.8227,133.052,-375.07,-1472.707,0.906,1.181,3.433,12.601,1525.531,15.29,3.03,AW,37.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,7,AD,Passing,RYOY,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,18279,10.1652,8.8227,22.807,-272.495,-1331.065,0.788,0.954,2.878,16.944,1358.863,11.787,3.03,AW,37.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,9,AD,Passing,RYOY,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,18279,10.1652,8.8227,-1214.551,-470.802,-2589.429,3.926,2.047,8.843,6.403,2898.608,26.769,3.03,AW,37.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,10,AD,Passing,RYOY,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,18279,10.1652,8.8227,-686.446,-439.651,-2252.123,2.429,1.883,7.583,8.894,2395.111,19.995,3.03,AW,37.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,11,AD,Passing,RYOY,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,18279,10.1652,8.8227,-664.694,-328.573,-2832.481,3.108,2.112,12.442,1.199,2927.922,14.749,3.03,AW,37.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,12,AD,Passing,RYOY,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,18279,10.1652,8.8227,-537.178,-272.072,-3229.874,3.136,2.271,16.51,9.179,3285.524,10.642,3.03,AW,37.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,13,AD,Passing,RYOY,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,18279,10.1652,8.8227,-128.388,-260.145,-1987.809,1.237,1.405,6.447,8.558,2008.866,8.463,3.03,AW,37.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,14,AD,Passing,RYOY,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,18279,10.1652,8.8227,-306.946,-302.424,-2607.778,1.926,1.926,10.938,0.125,2643.139,9.509,3.03,AW,37.7,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,15,AD,Passing,RYOY,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_1.MP4,19879,11.0549,9.7125,-787.844,146.998,-1995.923,2.296,1.192,5.698,10.116,2150.818,21.845,3.03,AW,37.7,na,Scorpaenidae,Sebastes,pinniger,Canary_Rockfish,147,1,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_3.MP4,3329,25.4582,24.1158,160.205,-353.943,-2166.489,1.359,1.703,7.493,3.223,2201.048,10.329,3.03,AW,37.7,na,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,1,AD,Passing,Potential MaxN of R. nicholsii,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_3.MP4,3329,25.4582,24.1158,-107.631,-429.816,-1994.618,1.209,1.744,6.422,8.267,2043.24,12.697,3.03,AW,37.7,na,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,2,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.03_PointLobosREF_5L_3.MP4,3329,25.4582,24.1158,573.657,-289.374,-1588.182,1.413,1.042,3.412,5.298,1713.226,22.107,3.03,AW,37.7,na,Gobiidae,Rhinogobiops,nicholsii,Blackeye_Goby,77,3,AD,Passing,,
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,2131,1.1851,0.015,-117.823,-496.502,-1842.08,1.118,1.877,5.984,7.197,1911.453,15.553,3.04,KR,41.3,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 1
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,2131,1.1851,0.015,315.31,-610.262,-1906.424,1.445,2.221,6.303,7.946,2026.399,19.878,3.04,KR,41.3,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,,RYOY 2
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,2131,1.1851,0.015,175.249,-620.794,-1724.957,1.087,2.043,5.187,1.172,1841.623,20.572,3.04,KR,41.3,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,No measurement,RYOY 3
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,2131,1.1851,0.015,227.281,-614.567,-1632.912,1.089,1.899,4.6,0.766,1759.475,21.931,3.04,KR,41.3,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,No measurement,RYOY 4
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,2131,1.1851,0.015,837.462,-572.833,-1544.869,1.728,1.355,3.203,40.066,1848.269,33.336,3.04,KR,41.3,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,No measurement,RYOY 5
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,2131,1.1851,0.015,841.054,-563.733,-1604.41,1.843,1.422,3.53,4.747,1897.182,32.295,3.04,KR,41.3,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,No measurement,RYOY 6
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,2131,1.1851,0.015,665.854,-738.278,-1887.037,2.036,2.298,5.525,23.036,2132.914,27.835,3.04,KR,41.3,,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,No measurement,RYOY 7
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,3109,1.7289,0.5589,173.963,-290.689,-779.213,0.49,0.565,1.01,3.398,849.668,23.558,3.04,KR,41.3,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,1,AD,Passing,,SSER 1
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,3109,1.7289,0.5589,293.362,-348.224,-1104.205,0.818,0.874,2.054,2.819,1194.4,22.463,3.04,KR,41.3,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,1,AD,Passing,,SSER 2
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,3109,1.7289,0.5589,-592.814,-3.692,-1283.324,1.216,0.682,2.273,5.835,1413.635,24.795,3.04,KR,41.3,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,1,AD,Passing,,SSER 3
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,3109,1.7289,0.5589,932.336,-323.373,-2234.816,3.208,1.628,7.771,10.715,2442.994,23.848,3.04,KR,41.3,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,1,AD,Passing,,SSER 4
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,3109,1.7289,0.5589,381.215,-230.536,-1883.747,1.616,1.316,6.294,7.496,1935.711,13.343,3.04,KR,41.3,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,1,AD,Passing,,SSER 5
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,3109,1.7289,0.5589,-432.233,-162.109,-1990.413,1.768,1.248,6.714,8.113,2043.245,13.083,3.04,KR,41.3,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,1,AD,Passing,,SSER 6
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,3109,1.7289,0.5589,-1003.101,-29,-1767.611,2.125,0.886,3.753,2.411,2032.609,29.587,3.04,KR,41.3,,Scorpaenidae,Sebastes,serranoides,Olive_Rockfish,170,1,AD,Passing,,SSER 7
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,3360,1.8685,0.6985,1495.473,-326.112,-3712.243,8.34,2.725,21.531,13.173,4015.412,22.422,3.04,KR,41.3,,Embiotocidae,Rhacochilus,vacca,Pile_Perch,62,1,AD,Passing,,RVAC 1
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,3360,1.8685,0.6985,1005.821,-472.116,-3656.681,6.171,3.494,22.573,18.8,3821.765,16.932,3.04,KR,41.3,,Embiotocidae,Rhacochilus,vacca,Pile_Perch,62,1,AD,Passing,,RVAC 2
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,675.886,-90.153,-1294.294,1.372,0.719,2.445,6.531,1462.924,27.791,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 1
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,611.635,-177.741,-1550.022,1.658,0.962,3.857,4.125,1675.785,22.359,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 2
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,275.78,-101.486,-1320.776,0.995,0.803,3.111,6.747,1353.072,12.568,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 3
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,25.014,-298.772,-1724.669,1.015,1.348,5.407,10.377,1750.535,9.933,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 4
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,-276.301,-38.598,-1515.407,1.126,0.88,4,3.876,1540.874,10.441,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 5
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,-418.909,-53.864,-2138.34,1.88,1.238,7.85,10.141,2179.652,11.182,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 6
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,-528.613,181.729,-1725.499,1.658,1.074,4.738,7.162,1813.781,17.927,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 7
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,-1044.517,-121.857,-1769.77,2.132,0.905,3.639,5.45,2058.628,30.727,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 8
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,-1179.808,13.856,-2031.198,2.748,1.004,4.87,6.855,2349.022,30.151,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 9
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,-1201.162,-109.172,-2696.263,4.358,1.469,10.113,11.83,2953.734,24.107,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 10
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,1231.579,403.058,-1939.862,2.825,1.352,4.729,9.755,2332.875,33.721,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 11
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,597.474,94.783,-2618.603,2.966,1.573,12,10.173,2687.571,12.997,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 12
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,192.4,90.201,-2224.101,1.501,1.353,9.019,9.153,2234.229,5.428,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 13
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,49.181,-20.564,-3700.486,2.179,2.155,24.665,20.203,3700.87,0.855,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,No measurement,SMYS 14
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,272.187,207,-3113.153,2.319,2.15,17.484,9.933,3131.877,6.226,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,No measurement,SMYS 15
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,1516.219,1155.325,-3716.531,8.074,6.604,20.642,11.4,4176.877,27.111,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 16
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,1499.398,1064.26,-4215.591,9.592,7.313,27.896,11.18,4599.136,23.524,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 17
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,937.056,557.342,-2645.587,3.948,2.736,11.217,5.196,2861.44,22.361,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 18
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,901.911,593.776,-3272.277,4.98,3.702,17.972,6.953,3445.84,18.223,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 19
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,1394.081,212.986,-2313.273,3.986,1.344,7.04,12.16,2709.254,31.357,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 20
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,398.945,-382.89,-2120.888,1.85,1.841,7.941,8.958,2191.786,14.662,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 21
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,131.873,-190.902,-1710.512,1.081,1.153,5.35,8.831,1726.177,7.783,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 22
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,1156.749,323.963,-3175.505,5.766,2.409,16.218,11.741,3395.122,20.702,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,No measurement,SMYS 23
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,-1300.3,238.07,-3341.129,6.147,2.122,16.374,18.014,3593.132,21.574,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 24
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,-1484.839,-47.092,-3752.095,7.808,2.011,20.551,17.664,4035.49,21.603,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 25
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,-919.618,-348.441,-2610.458,3.621,1.943,10.315,9.903,2789.551,20.668,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 26
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,-340.255,217.86,-4762.172,3.816,3.304,39.984,16.065,4779.28,4.811,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,No measurement,SMYS 27
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,-966.363,141.548,-3835.845,6.026,2.32,24.05,10.868,3958.232,14.275,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 28
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,744.233,-310.801,-2021.821,2.503,1.486,6.607,6.344,2176.75,21.775,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 29
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,507.656,-385.039,-2471.716,2.49,2.143,10.712,28.486,2552.519,14.498,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,No measurement,SMYS 30
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,524.063,-354.925,-2376.184,2.438,1.965,9.86,10.268,2459.037,14.955,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,No measurement,SMYS 31
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,542.592,-191.467,-4456.934,4.834,2.958,35.376,24.389,4493.921,7.38,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,No measurement,SMYS 32
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,-501.366,-293.501,-2808.637,2.742,2.1,13.507,13.218,2868.092,11.723,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,No measurement,SMYS 33
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,-594.745,-214.016,-2056.932,2.148,1.334,6.806,0.879,2151.858,17.106,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 34
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,414.588,408.398,-4506.165,4.105,4.179,36.19,3.94,4543.589,7.309,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 35
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,-765.875,483.334,-5084.997,6.88,5.075,44.18,23.864,5165.014,10.061,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 36
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,1257.139,-254.642,-2979.23,5.59,1.977,13.733,7.367,3243.618,23.308,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 37
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,830.959,-132.267,-3540.006,5.192,2.168,21.703,4.116,3638.631,13.382,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 38
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,1167.158,570.18,-1749.235,2.265,1.399,3.621,6.467,2178.804,36.567,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,,SMYS 39
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,4460,2.4803,1.3102,1022.593,23.156,-1583.343,1.992,0.812,3.196,4.677,1884.995,32.861,3.04,KR,41.3,,Scorpaenidae,Sebastes,mystinus,Blue_Rockfish,142,1,AD,Passing,No measurement,SMYS 40
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_1.MP4,8937,4.97,3.7999,-93.919,-463.871,-1592.39,0.948,1.547,4.467,6.768,1661.236,16.622,3.04,KR,41.3,,Hexagrammidae,Oxylebius,pictus,Painted_Greenling,83,1,AD,Passing,,OPIC 1
20230613,Point_Lobos,REF,20230613_D3.04_PointLobosREF_7L_3.MP4,2054,24.7659,23.5958,1363.606,-667.479,-2686.521,4.894,2.796,10.173,18.015,3085.829,29.503,3.04,KR,41.3,,Scorpaenidae,Sebastes,miniatus,Vermilion_Rockfish,198,1,AD,Passing,,SMIN 1
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,-1602.652,232.629,-2509.858,4.327,1.371,7.026,8.228,2986.971,32.832,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,1,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,-1572.198,151.244,-2447.436,4.134,1.253,6.662,0.219,2912.837,32.837,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,2,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,-1628.561,288.975,-2622.255,4.7,1.531,7.849,1.079,3100.313,32.243,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,3,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,-1798.85,76.916,-3040.024,6.295,1.538,11.065,3.632,3533.203,30.637,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,4,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,-1555.487,153.918,-2682.991,4.911,1.433,8.746,23.267,3105.104,30.225,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,5,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,-1610.519,269.836,-2791.117,5.279,1.657,9.465,1.905,3233.716,30.331,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,6,AD,Passing,ryoy,
20230613,Point_Lobos,REF,20230613_D3.05_PointLobosREF_9L_1.MP4,2126,1.1823,0.1001,-1627.098,163.494,-3105.344,6.383,1.725,12.577,9.061,3509.606,27.772,3.05,AW,30.9,na,Scorpaenidae,Sebastes,sp1,YOY_Rockfish,,7,AD,Passing,ryoy,
