Date,Location,Designation,Length (mm),OpCode,Common_name,length_cm
20230614,Point_Lobos,REF,164.199,8.05,White_Perch,16.419900000000002
20230615,Point_Lobos,REF,48.742,9.01,YOY_Rockfish,4.8742
20230615,Point_Lobos,REF,192.107,9.01,Blue_Rockfish,19.2107
20230615,Point_Lobos,REF,277.084,9.01,Blue_Rockfish,27.7084
20230615,Point_Lobos,REF,428.999,9.01,Vermilion_Rockfish,42.8999
20230615,Point_Lobos,REF,337.303,9.03,Olive_Rockfish,33.7303
20230615,Point_Lobos,REF,253.262,9.03,Gopher_Rockfish,25.3262
20230615,Point_Lobos,REF,90.126,9.03,Blackeye_Goby,9.0126
20230615,Point_Lobos,REF,92.444,9.03,Blackeye_Goby,9.2444
20230615,Point_Lobos,REF,50.562,9.03,YOY_Rockfish,5.0562
20230615,Point_Lobos,REF,54.883,9.03,YOY_Rockfish,5.488300000000001
20230615,Point_Lobos,REF,48.989,9.03,YOY_Rockfish,4.898899999999999
20230615,Point_Lobos,REF,48.361,9.03,YOY_Rockfish,4.8361
20230615,Point_Lobos,REF,44.247,9.03,YOY_Rockfish,4.4247
20230615,Point_Lobos,REF,53.06,9.03,YOY_Rockfish,5.306
20230615,Point_Lobos,REF,413.299,9.05,Lingcod,41.329899999999995
20230615,Point_Lobos,REF,247.537,9.05,Rosy_Rockfish,24.753700000000002
20230615,Point_Lobos,REF,263.258,9.05,Olive_Rockfish,26.325799999999997
20230615,Point_Lobos,REF,367.83,9.05,Olive_Rockfish,36.783
20230615,Point_Lobos,REF,274.736,9.05,Blue_Rockfish,27.473599999999998
20230615,Point_Lobos,REF,142.71,9.05,Blue_Rockfish,14.271
20230615,Point_Lobos,REF,297.648,9.05,Blue_Rockfish,29.7648
20230615,Point_Lobos,REF,209.036,9.05,Blue_Rockfish,20.9036
20230615,Point_Lobos,REF,292.574,9.05,Blue_Rockfish,29.2574
20230615,Point_Lobos,REF,252.094,9.05,Blue_Rockfish,25.2094
20230615,Point_Lobos,REF,280.478,9.05,Blue_Rockfish,28.047800000000002
20230615,Point_Lobos,REF,426.007,9.05,Blue_Rockfish,42.6007
20230615,Point_Lobos,REF,250.49,9.05,Gopher_Rockfish,25.049
20230615,Point_Lobos,REF,443.892,9.05,Vermilion_Rockfish,44.3892
20230615,Point_Lobos,REF,435.666,9.05,Ocean_Whitefish,43.5666
20230615,Point_Lobos,REF,118.312,10.01,Blue_Rockfish,11.831199999999999
20230615,Point_Lobos,REF,102.654,10.01,Blue_Rockfish,10.2654
20230615,Point_Lobos,REF,105.505,10.01,Blue_Rockfish,10.5505
20230615,Point_Lobos,REF,102.583,10.01,Blue_Rockfish,10.2583
20230615,Point_Lobos,REF,94.894,10.01,Blue_Rockfish,9.4894
20230615,Point_Lobos,REF,122.631,10.01,Blue_Rockfish,12.2631
20230615,Point_Lobos,REF,133.295,10.01,Blue_Rockfish,13.3295
20230615,Point_Lobos,REF,148.964,10.01,Blue_Rockfish,14.8964
20230615,Point_Lobos,REF,143.701,10.01,Blue_Rockfish,14.370099999999999
20230615,Point_Lobos,REF,153.95,10.01,Blue_Rockfish,15.395
20230615,Point_Lobos,REF,107.554,10.01,Blue_Rockfish,10.7554
20230615,Point_Lobos,REF,210.366,10.01,Blue_Rockfish,21.0366
20230615,Point_Lobos,REF,140.272,10.01,Blue_Rockfish,14.027199999999999
20230615,Point_Lobos,REF,184.301,10.01,Blue_Rockfish,18.4301
20230615,Point_Lobos,REF,269.297,10.01,Blue_Rockfish,26.929700000000004
20230615,Point_Lobos,REF,182.036,10.01,Blue_Rockfish,18.2036
20230615,Point_Lobos,REF,123.32,10.01,Blue_Rockfish,12.331999999999999
20230615,Point_Lobos,REF,157.62,10.01,Blue_Rockfish,15.762
20230615,Point_Lobos,REF,156.088,10.01,Blue_Rockfish,15.608799999999999
20230615,Point_Lobos,REF,142.84,10.01,Blue_Rockfish,14.284
20230615,Point_Lobos,REF,140.864,10.01,Blue_Rockfish,14.086400000000001
20230615,Point_Lobos,REF,182.854,10.01,Blue_Rockfish,18.285400000000003
20230615,Point_Lobos,REF,616.968,10.01,Blue_Rockfish,61.696799999999996
20230615,Point_Lobos,REF,182.16,10.01,Blue_Rockfish,18.216
20230615,Point_Lobos,REF,113.007,10.01,Blue_Rockfish,11.3007
20230615,Point_Lobos,REF,146.908,10.01,Rosy_Rockfish,14.6908
20230615,Point_Lobos,REF,316.381,10.01,Lingcod,31.638099999999998
20230615,Point_Lobos,REF,270.62,10.01,Lingcod,27.062
20230615,Point_Lobos,REF,82.754,10.01,YOY_Rockfish,8.275400000000001
20230615,Point_Lobos,REF,68.626,10.01,YOY_Rockfish,6.8626000000000005
20230615,Point_Lobos,REF,289.492,10.03,Olive_Rockfish,28.9492
20230615,Point_Lobos,REF,394.767,10.03,Olive_Rockfish,39.4767
20230615,Point_Lobos,REF,248.379,10.03,Olive_Rockfish,24.837899999999998
20230615,Point_Lobos,REF,431.6,10.03,Bocaccio,43.160000000000004
20230615,Point_Lobos,REF,125.424,10.03,YOY_Rockfish,12.5424
20230615,Point_Lobos,REF,141.482,10.03,YOY_Rockfish,14.1482
20230615,Point_Lobos,REF,128.05,10.03,YOY_Rockfish,12.805000000000001
20230615,Point_Lobos,REF,97.84,10.05,YOY_Rockfish,9.784
20230615,Point_Lobos,REF,136.923,10.05,Blue_Rockfish,13.6923
20230615,Point_Lobos,REF,100.353,10.05,Blue_Rockfish,10.0353
20230615,Point_Lobos,REF,107.683,10.05,Blue_Rockfish,10.7683
20230615,Point_Lobos,REF,123.536,10.05,Blue_Rockfish,12.3536
20230615,Point_Lobos,REF,124.117,10.05,Blue_Rockfish,12.4117
20230615,Point_Lobos,REF,211.648,10.05,Pile_Perch,21.1648
20230615,Point_Lobos,REF,123.234,10.05,Tubesnout,12.3234
20230615,Point_Lobos,REF,47.588,11.03,Halfbanded_Rockfish,4.7588
20230615,Point_Lobos,REF,41.337,11.03,YOY_Rockfish,4.1337
20230615,Point_Lobos,REF,56.413,11.03,YOY_Rockfish,5.641299999999999
20230615,Point_Lobos,REF,34.22,11.03,YOY_Rockfish,3.4219999999999997
20230615,Point_Lobos,REF,49.466,11.03,YOY_Rockfish,4.9466
20230615,Point_Lobos,REF,34.192,11.03,YOY_Rockfish,3.4192
20230615,Point_Lobos,REF,30.229,11.03,YOY_Rockfish,3.0229
20230615,Point_Lobos,REF,43.204,11.03,YOY_Rockfish,4.3204
20230615,Point_Lobos,REF,60.287,11.03,YOY_Rockfish,6.0287
20230615,Point_Lobos,REF,45.014,11.03,YOY_Rockfish,4.5014
20230615,Point_Lobos,REF,36.386,11.03,YOY_Rockfish,3.6386000000000003
20230615,Point_Lobos,REF,44.602,11.03,YOY_Rockfish,4.4601999999999995
20230615,Point_Lobos,REF,36.449,11.03,YOY_Rockfish,3.6449
20230615,Point_Lobos,REF,31.537,11.03,YOY_Rockfish,3.1536999999999997
20230615,Point_Lobos,REF,40.109,11.03,YOY_Rockfish,4.0109
20230615,Point_Lobos,REF,220.324,11.03,Vermilion_Rockfish,22.032400000000003
20230615,Point_Lobos,REF,276.869,11.03,Gopher_Rockfish,27.6869
20230615,Point_Lobos,REF,141.308,11.03,White_Perch,14.130799999999999
20230615,Point_Lobos,REF,226.744,11.03,White_Perch,22.6744
20230615,Point_Lobos,REF,203.462,11.03,White_Perch,20.3462
20230615,Point_Lobos,REF,163.253,11.03,White_Perch,16.3253
20230615,Point_Lobos,REF,154.575,11.03,White_Perch,15.4575
20230615,Point_Lobos,REF,105.805,11.03,Blue_Rockfish,10.5805
20230615,Point_Lobos,REF,137.18,11.03,Blue_Rockfish,13.718
20230615,Point_Lobos,REF,308.867,11.03,Olive_Rockfish,30.8867
20230615,Point_Lobos,REF,329.869,11.05,Rubberlip_Perch,32.986900000000006
20230615,Point_Lobos,REF,271.971,11.05,Gopher_Rockfish,27.1971
20230615,Point_Lobos,REF,291.41,11.05,Pile_Perch,29.141000000000002
20230615,Point_Lobos,REF,221.213,11.05,Blue_Rockfish,22.121299999999998
20230615,Point_Lobos,REF,300.488,11.05,Blue_Rockfish,30.0488
20230615,Point_Lobos,REF,107.068,11.05,Blue_Rockfish,10.7068
20230615,Point_Lobos,REF,240.514,11.05,Blue_Rockfish,24.0514
20230615,Point_Lobos,REF,235.546,11.05,Blue_Rockfish,23.5546
20230615,Point_Lobos,REF,215.774,11.05,Blue_Rockfish,21.5774
20230615,Point_Lobos,REF,216.813,11.05,Blue_Rockfish,21.6813
20230615,Point_Lobos,REF,111.884,11.05,Blue_Rockfish,11.1884
20230615,Point_Lobos,REF,218.221,11.05,Blue_Rockfish,21.8221
20230615,Point_Lobos,REF,217.022,11.05,Blue_Rockfish,21.702199999999998
20230615,Point_Lobos,REF,280.689,11.05,Blue_Rockfish,28.068900000000003
20230615,Point_Lobos,REF,222.181,11.05,Blue_Rockfish,22.2181
20230615,Point_Lobos,REF,252.258,11.05,Blue_Rockfish,25.2258
20230615,Point_Lobos,REF,228.678,11.05,Blue_Rockfish,22.8678
20230615,Point_Lobos,REF,257.874,11.05,Blue_Rockfish,25.7874
20230615,Point_Lobos,REF,203.234,11.05,Blue_Rockfish,20.3234
20230615,Point_Lobos,REF,216.432,11.05,Blue_Rockfish,21.6432
20230615,Point_Lobos,REF,225.45,11.05,Blue_Rockfish,22.544999999999998
20230615,Point_Lobos,REF,229.089,11.05,Blue_Rockfish,22.9089
20230615,Point_Lobos,REF,240.537,11.05,Blue_Rockfish,24.0537
20230615,Point_Lobos,REF,222.063,11.05,Blue_Rockfish,22.2063
20230615,Point_Lobos,REF,301.115,11.05,Blue_Rockfish,30.1115
20230615,Point_Lobos,REF,219.305,11.05,Blue_Rockfish,21.930500000000002
20230615,Point_Lobos,REF,243.256,11.05,Blue_Rockfish,24.3256
20230615,Point_Lobos,REF,284.436,11.05,Blue_Rockfish,28.443599999999996
20230615,Point_Lobos,REF,373.205,11.05,Olive_Rockfish,37.320499999999996
20230615,Point_Lobos,REF,257.271,11.05,Olive_Rockfish,25.7271
20230615,Point_Lobos,REF,202.701,11.05,Olive_Rockfish,20.2701
20230615,Point_Lobos,REF,283.52,11.05,Kelp_Rockfish,28.351999999999997
20230615,Point_Lobos,MPA,55.219,12.01,Starry_Rockfish,5.5219000000000005
20230615,Point_Lobos,MPA,69.701,12.01,Blackeye_Goby,6.9700999999999995
20230615,Point_Lobos,MPA,42.052,12.01,Blackeye_Goby,4.2052
20230615,Point_Lobos,MPA,61.213,12.01,Blackeye_Goby,6.1213
20230615,Point_Lobos,MPA,37.892,12.01,Blackeye_Goby,3.7892
20230615,Point_Lobos,MPA,118.323,12.01,Blue_Rockfish,11.8323
20230615,Point_Lobos,MPA,119.803,12.01,Blue_Rockfish,11.9803
20230615,Point_Lobos,MPA,296.757,12.01,Vermilion_Rockfish,29.6757
20230615,Point_Lobos,MPA,280.571,12.01,Vermilion_Rockfish,28.057100000000002
20230615,Point_Lobos,MPA,161.104,12.01,Unid_Rockfish,16.110400000000002
20230615,Point_Lobos,MPA,309.134,12.01,Ocean_Whitefish,30.913400000000003
20230615,Point_Lobos,MPA,220.626,12.01,Olive_Rockfish,22.0626
20230615,Point_Lobos,MPA,220.465,12.01,Olive_Rockfish,22.0465
20230615,Point_Lobos,MPA,238.701,12.01,Olive_Rockfish,23.8701
20230615,Point_Lobos,MPA,37.685,12.01,Halfbanded_Rockfish,3.7685000000000004
20230615,Point_Lobos,MPA,35.51,12.01,Halfbanded_Rockfish,3.5509999999999997
20230615,Point_Lobos,MPA,34.018,12.01,Halfbanded_Rockfish,3.4018
20230615,Point_Lobos,MPA,27.765,12.01,Halfbanded_Rockfish,2.7765
20230615,Point_Lobos,MPA,42.284,12.01,YOY_Rockfish,4.2284
20230615,Point_Lobos,MPA,34.309,12.03,YOY_Rockfish,3.4309
20230615,Point_Lobos,MPA,85.474,12.03,Longspine_Combfish,8.5474
20230615,Point_Lobos,MPA,81.488,12.03,Pacific_Sanddab,8.1488
20230615,Point_Lobos,MPA,344.65,12.05,China_Rockfish,34.464999999999996
20230615,Point_Lobos,MPA,297.549,12.05,Gopher_Rockfish,29.7549
20230615,Point_Lobos,MPA,430.301,12.05,Vermilion_Rockfish,43.0301
20230615,Point_Lobos,MPA,51.561,12.05,YOY_Rockfish,5.1561
20230615,Point_Lobos,MPA,56.221,12.05,YOY_Rockfish,5.6221
20230615,Point_Lobos,MPA,56.521,12.05,YOY_Rockfish,5.6521
20230615,Point_Lobos,MPA,360.531,12.05,Canary_Rockfish,36.0531
20230615,Point_Lobos,MPA,279.379,12.05,Olive_Rockfish,27.937900000000003
20230615,Point_Lobos,MPA,134.35,12.05,Starry_Rockfish,13.434999999999999
20230615,Point_Lobos,MPA,129.675,12.05,Painted_Greenling,12.967500000000001
20230615,Point_Lobos,MPA,171.681,12.05,Blue_Rockfish,17.168100000000003
20230615,Point_Lobos,MPA,75.872,12.05,Painted_Greenling,7.5872
20230615,Point_Lobos,MPA,59.294,12.05,Painted_Greenling,5.929399999999999
20230615,Point_Lobos,MPA,141.336,12.05,Blue_Rockfish,14.133600000000001
20230615,Point_Lobos,MPA,118.427,12.05,Blue_Rockfish,11.8427
20230615,Point_Lobos,MPA,192.144,12.05,Blue_Rockfish,19.2144
20230615,Point_Lobos,MPA,167.105,12.05,Blue_Rockfish,16.7105
20230615,Point_Lobos,MPA,181.303,12.05,Blue_Rockfish,18.1303
20230615,Point_Lobos,MPA,141.581,12.05,Blue_Rockfish,14.1581
20230615,Point_Lobos,MPA,170.176,12.05,Blue_Rockfish,17.017599999999998
20230615,Point_Lobos,MPA,108.666,12.05,Blue_Rockfish,10.8666
20230615,Point_Lobos,MPA,106.036,12.05,Blue_Rockfish,10.6036
20230615,Point_Lobos,MPA,94.34,12.05,Blue_Rockfish,9.434000000000001
20230615,Point_Lobos,MPA,80.208,12.05,Blue_Rockfish,8.0208
20230615,Point_Lobos,MPA,144.775,12.05,Blue_Rockfish,14.477500000000001
20230615,Point_Lobos,MPA,126.726,12.05,Blue_Rockfish,12.6726
20230615,Point_Lobos,MPA,145.052,12.05,Blue_Rockfish,14.505199999999999
20230615,Point_Lobos,MPA,132.114,12.05,Blue_Rockfish,13.211400000000001
20230615,Point_Lobos,MPA,137.687,12.05,Blue_Rockfish,13.7687
20230615,Point_Lobos,MPA,116.713,12.05,Blue_Rockfish,11.671299999999999
20230615,Point_Lobos,MPA,107.139,12.05,Blue_Rockfish,10.713899999999999
20230615,Point_Lobos,MPA,119.538,12.05,Blue_Rockfish,11.9538
20230615,Point_Lobos,MPA,241.23,12.05,Blue_Rockfish,24.122999999999998
20230615,Point_Lobos,MPA,136.188,12.05,Blue_Rockfish,13.618799999999998
20230616,Point_Lobos,MPA,93.104,13.05,Painted_Greenling,9.3104
20230616,Point_Lobos,MPA,78.897,13.05,Blackeye_Goby,7.8897
20230616,Point_Lobos,MPA,50.899,13.05,YOY_Rockfish,5.0899
20230616,Point_Lobos,MPA,43.218,13.05,YOY_Rockfish,4.3218000000000005
20230616,Point_Lobos,MPA,40.474,13.05,Halfbanded_Rockfish,4.0474
20230616,Point_Lobos,MPA,440.935,13.05,Vermilion_Rockfish,44.0935
20230616,Point_Lobos,MPA,261.48,13.05,Gopher_Rockfish,26.148000000000003
20230616,Point_Lobos,MPA,376.681,13.05,Olive_Rockfish,37.668099999999995
20230616,Point_Lobos,MPA,140.466,13.05,Blue_Rockfish,14.046600000000002
20230616,Point_Lobos,MPA,114.979,13.05,Blue_Rockfish,11.4979
20230616,Point_Lobos,MPA,111.759,13.05,Blue_Rockfish,11.1759
20230616,Point_Lobos,MPA,67.48,14.03,Blackeye_Goby,6.748
20230616,Point_Lobos,MPA,60.503,14.03,Pacific_Sanddab,6.0503
20230616,Point_Lobos,MPA,81.818,14.03,Pacific_Sanddab,8.181799999999999
20230616,Point_Lobos,MPA,101.369,14.03,Pacific_Sanddab,10.1369
20230616,Point_Lobos,MPA,344.41,14.05,Olive_Rockfish,34.441
20230616,Point_Lobos,MPA,44.287,14.05,Blackeye_Goby,4.4287
20230616,Point_Lobos,MPA,347.021,14.05,Olive_Rockfish,34.7021
20230616,Point_Lobos,MPA,786.02,14.05,Lingcod,78.602
20230616,Point_Lobos,MPA,433.543,14.05,Vermilion_Rockfish,43.3543
20230616,Point_Lobos,MPA,470.132,14.05,Vermilion_Rockfish,47.0132
20230616,Point_Lobos,MPA,58.542,14.05,Blackeye_Goby,5.8542000000000005
20230616,Point_Lobos,MPA,402.66,14.05,Ocean_Whitefish,40.266000000000005
20230616,Point_Lobos,MPA,75.517,14.05,YOY_Rockfish,7.551699999999999
20230616,Point_Lobos,MPA,134.043,14.05,Painted_Greenling,13.404300000000001
20230616,Point_Lobos,REF,198.701,15.01,Bocaccio,19.8701
20230616,Point_Lobos,REF,199.818,15.01,Bocaccio,19.9818
20230616,Point_Lobos,REF,226.853,15.01,Blue_Rockfish,22.6853
20230616,Point_Lobos,REF,192.239,15.01,Blue_Rockfish,19.2239
20230616,Point_Lobos,REF,125.42,15.01,Blue_Rockfish,12.542
20230616,Point_Lobos,REF,85.039,15.01,Blue_Rockfish,8.5039
20230616,Point_Lobos,REF,119.161,15.01,Blue_Rockfish,11.9161
20230616,Point_Lobos,REF,223.038,15.01,Blue_Rockfish,22.303800000000003
20230616,Point_Lobos,REF,96.659,15.01,Blue_Rockfish,9.6659
20230616,Point_Lobos,REF,184.27,15.01,Blue_Rockfish,18.427
20230616,Point_Lobos,REF,163.831,15.01,Blue_Rockfish,16.3831
20230616,Point_Lobos,REF,236.792,15.01,Blue_Rockfish,23.6792
20230616,Point_Lobos,REF,177.053,15.01,Blue_Rockfish,17.7053
20230616,Point_Lobos,REF,154.581,15.01,Blue_Rockfish,15.458099999999998
20230616,Point_Lobos,REF,137.027,15.01,Blue_Rockfish,13.702699999999998
20230616,Point_Lobos,REF,112.487,15.01,Blue_Rockfish,11.2487
20230616,Point_Lobos,REF,108.171,15.01,Blue_Rockfish,10.8171
20230616,Point_Lobos,REF,117.695,15.01,Blue_Rockfish,11.769499999999999
20230616,Point_Lobos,REF,97.723,15.01,Blue_Rockfish,9.7723
20230616,Point_Lobos,REF,134.748,15.01,Blue_Rockfish,13.474799999999998
20230616,Point_Lobos,REF,134.161,15.01,Blue_Rockfish,13.4161
20230616,Point_Lobos,REF,94.22,15.01,Blue_Rockfish,9.422
20230616,Point_Lobos,REF,131.454,15.01,Blue_Rockfish,13.1454
20230616,Point_Lobos,REF,127.092,15.01,Blue_Rockfish,12.7092
20230616,Point_Lobos,REF,104.907,15.01,Blue_Rockfish,10.4907
20230616,Point_Lobos,REF,112.077,15.01,Blue_Rockfish,11.207699999999999
20230616,Point_Lobos,REF,109.483,15.01,Blue_Rockfish,10.9483
20230616,Point_Lobos,REF,70.871,15.01,Blue_Rockfish,7.0870999999999995
20230616,Point_Lobos,REF,132.968,15.01,Blue_Rockfish,13.2968
20230616,Point_Lobos,REF,147.818,15.01,Blue_Rockfish,14.7818
20230616,Point_Lobos,REF,112.455,15.01,Blue_Rockfish,11.2455
20230616,Point_Lobos,REF,138.263,15.01,Blue_Rockfish,13.8263
20230616,Point_Lobos,REF,172.647,15.01,Blue_Rockfish,17.264699999999998
20230616,Point_Lobos,REF,138.46,15.01,Blue_Rockfish,13.846
20230616,Point_Lobos,REF,197.053,15.01,Blue_Rockfish,19.7053
20230616,Point_Lobos,REF,141.577,15.01,Blue_Rockfish,14.1577
20230616,Point_Lobos,REF,107.729,15.01,Blue_Rockfish,10.7729
20230616,Point_Lobos,REF,104.613,15.01,Blue_Rockfish,10.4613
20230616,Point_Lobos,REF,78.92,15.01,Blue_Rockfish,7.892
20230616,Point_Lobos,REF,121.768,15.01,Blue_Rockfish,12.1768
20230616,Point_Lobos,REF,152.669,15.01,Blue_Rockfish,15.266900000000001
20230616,Point_Lobos,REF,179.924,15.01,Blue_Rockfish,17.9924
20230616,Point_Lobos,REF,107.605,15.01,Blue_Rockfish,10.7605
20230616,Point_Lobos,REF,105.071,15.01,Blue_Rockfish,10.5071
20230616,Point_Lobos,REF,81.587,15.01,Blue_Rockfish,8.1587
20230616,Point_Lobos,REF,140.03,15.01,Blue_Rockfish,14.003
20230616,Point_Lobos,REF,70.558,15.01,Blue_Rockfish,7.0558000000000005
20230616,Point_Lobos,REF,111.282,15.01,Blue_Rockfish,11.1282
20230616,Point_Lobos,REF,108.369,15.01,Blue_Rockfish,10.8369
20230616,Point_Lobos,REF,105.657,15.01,Blue_Rockfish,10.5657
20230616,Point_Lobos,REF,144.32,15.01,Blue_Rockfish,14.431999999999999
20230616,Point_Lobos,REF,112.832,15.01,Blue_Rockfish,11.283199999999999
20230616,Point_Lobos,REF,130.92,15.01,Blue_Rockfish,13.091999999999999
20230616,Point_Lobos,REF,124.253,15.01,Blue_Rockfish,12.4253
20230616,Point_Lobos,REF,106.074,15.01,Blue_Rockfish,10.6074
20230616,Point_Lobos,REF,141.114,15.01,Blue_Rockfish,14.1114
20230616,Point_Lobos,REF,134.64,15.01,Blue_Rockfish,13.463999999999999
20230616,Point_Lobos,REF,173.517,15.01,Blue_Rockfish,17.3517
20230616,Point_Lobos,REF,176.57,15.01,Blue_Rockfish,17.657
20230616,Point_Lobos,REF,224.636,15.01,Blue_Rockfish,22.4636
20230616,Point_Lobos,REF,135.94,15.01,Blue_Rockfish,13.594
20230616,Point_Lobos,REF,110.922,15.01,White_Perch,11.0922
20230616,Point_Lobos,REF,189.229,15.01,Olive_Rockfish,18.922900000000002
20230616,Point_Lobos,REF,267.926,15.01,Olive_Rockfish,26.7926
20230616,Point_Lobos,REF,142.528,15.01,Olive_Rockfish,14.252799999999999
20230616,Point_Lobos,REF,173.354,15.01,Olive_Rockfish,17.3354
20230616,Point_Lobos,REF,213.918,15.01,Olive_Rockfish,21.3918
20230616,Point_Lobos,REF,133.276,15.01,Olive_Rockfish,13.3276
20230616,Point_Lobos,REF,209.008,15.01,Olive_Rockfish,20.9008
20230616,Point_Lobos,REF,313.494,15.05,Kelp_Rockfish,31.349400000000003
20230616,Point_Lobos,REF,210.567,15.05,YOY_Rockfish,21.0567
20230616,Point_Lobos,REF,100.008,15.05,YOY_Rockfish,10.0008
20230616,Point_Lobos,REF,205.29,15.05,Olive_Rockfish,20.529
20230616,Point_Lobos,REF,139.503,15.05,Painted_Greenling,13.950299999999999
20230616,Point_Lobos,REF,260.903,15.05,Gopher_Rockfish,26.090300000000003
20230616,Point_Lobos,REF,86.211,15.05,Blackeye_Goby,8.6211
20230616,Point_Lobos,REF,51.167,15.05,Blackeye_Goby,5.1167
20230620,Point_Buchon,REF,53.708,16.03,Speckled_Sanddab,5.3708
20230620,Point_Buchon,REF,50.663,16.03,Speckled_Sanddab,5.0663
20230620,Point_Buchon,REF,119.742,16.03,Speckled_Sanddab,11.9742
20230620,Point_Buchon,REF,50.682,16.03,Speckled_Sanddab,5.0682
20230620,Point_Buchon,REF,87.17,16.03,Lingcod,8.717
20230620,Point_Buchon,REF,32,16.04,YOY_Rockfish,3.2
20230620,Point_Buchon,REF,35.512,16.04,YOY_Rockfish,3.5512
20230620,Point_Buchon,REF,38.678,16.04,YOY_Rockfish,3.8678
20230620,Point_Buchon,REF,51.495,16.04,YOY_Rockfish,5.1495
20230620,Point_Buchon,REF,44.219,16.04,YOY_Rockfish,4.4219
20230620,Point_Buchon,REF,39.676,16.04,YOY_Rockfish,3.9676
20230620,Point_Buchon,REF,41.253,16.04,YOY_Rockfish,4.1253
20230620,Point_Buchon,REF,32.858,16.04,YOY_Rockfish,3.2857999999999996
20230620,Point_Buchon,REF,38.152,16.04,YOY_Rockfish,3.8152
20230620,Point_Buchon,REF,47.226,16.04,Painted_Greenling,4.7226
20230620,Point_Buchon,REF,68.494,16.04,Rosy_Rockfish,6.8494
20230620,Point_Buchon,REF,74.899,16.04,Blackeye_Goby,7.4899000000000004
20230620,Point_Buchon,REF,48.321,16.04,Blackeye_Goby,4.8321
20230620,Point_Buchon,REF,40.156,16.04,Blackeye_Goby,4.0156
20230620,Point_Buchon,REF,345.712,16.04,Fantail_Sole,34.5712
20230620,Point_Buchon,REF,45.365,16.04,Halfbanded_Rockfish,4.5365
20230620,Point_Buchon,REF,326.413,16.04,Pile_Perch,32.6413
20230620,Point_Buchon,REF,548.505,16.04,Lingcod,54.8505
20230620,Point_Buchon,REF,40.945,16.05,YOY_Rockfish,4.0945
20230620,Point_Buchon,REF,82.096,16.05,YOY_Rockfish,8.2096
20230620,Point_Buchon,REF,47.887,16.05,YOY_Rockfish,4.7887
20230620,Point_Buchon,REF,32.92,16.05,YOY_Rockfish,3.2920000000000003
20230620,Point_Buchon,REF,56.958,16.05,YOY_Rockfish,5.6958
20230620,Point_Buchon,REF,74.66,16.05,Speckled_Sanddab,7.465999999999999
20230620,Point_Buchon,REF,58.707,16.06,Speckled_Sanddab,5.8707
20230621,Point_Buchon,MPA,269.167,17.01,Vermilion_Rockfish,26.9167
20230621,Point_Buchon,MPA,221.163,17.01,Olive_Rockfish,22.116300000000003
20230621,Point_Buchon,MPA,84.799,17.01,Pacific_Sanddab,8.4799
20230621,Point_Buchon,MPA,39.134,17.01,YOY_Rockfish,3.9134
20230621,Point_Buchon,MPA,49.599,17.03,YOY_Rockfish,4.959899999999999
20230621,Point_Buchon,MPA,41.411,17.03,YOY_Rockfish,4.1411
20230621,Point_Buchon,MPA,47.35,17.03,YOY_Rockfish,4.735
20230621,Point_Buchon,MPA,67.441,17.03,YOY_Rockfish,6.7441
20230621,Point_Buchon,MPA,45.343,17.03,YOY_Rockfish,4.5343
20230621,Point_Buchon,MPA,47.336,17.03,YOY_Rockfish,4.7336
20230621,Point_Buchon,MPA,56.703,17.03,YOY_Rockfish,5.6703
20230621,Point_Buchon,MPA,49.756,17.03,YOY_Rockfish,4.9756
20230621,Point_Buchon,MPA,233.124,17.03,Gopher_Rockfish,23.3124
20230621,Point_Buchon,MPA,77.368,17.03,Blackeye_Goby,7.7368
20230621,Point_Buchon,MPA,66.416,17.03,Painted_Greenling,6.6415999999999995
20230621,Point_Buchon,MPA,155.388,17.04,Blue_Rockfish,15.5388
20230621,Point_Buchon,MPA,137.789,17.04,Painted_Greenling,13.778899999999998
20230621,Point_Buchon,MPA,59.549,17.05,Unid_Sebastomus,5.9549
20230621,Point_Buchon,MPA,62.674,17.05,YOY_Rockfish,6.2674
20230621,Point_Buchon,MPA,420.397,17.05,Vermilion_Rockfish,42.039699999999996
20230621,Point_Buchon,MPA,72.028,17.06,Painted_Greenling,7.202800000000001
20230621,Point_Buchon,MPA,293.341,17.06,Gopher_Rockfish,29.3341
20230621,Point_Buchon,MPA,96.28,17.06,YOY_Rockfish,9.628
20230621,Point_Buchon,MPA,176.714,17.06,Blue_Rockfish,17.6714
20230622,Point_Buchon,MPA,337.731,18.01,Rubberlip_Perch,33.7731
20230622,Point_Buchon,MPA,95.765,18.01,Blue_Rockfish,9.5765
20230622,Point_Buchon,MPA,89.356,18.01,Blue_Rockfish,8.935599999999999
20230622,Point_Buchon,MPA,100.061,18.01,Blue_Rockfish,10.0061
20230622,Point_Buchon,MPA,120.714,18.01,Blue_Rockfish,12.0714
20230622,Point_Buchon,MPA,144.086,18.01,Blue_Rockfish,14.408600000000002
20230622,Point_Buchon,MPA,200.758,18.01,Blue_Rockfish,20.0758
20230622,Point_Buchon,MPA,125.184,18.01,Blue_Rockfish,12.5184
20230622,Point_Buchon,MPA,146.719,18.01,Blue_Rockfish,14.671899999999999
20230622,Point_Buchon,MPA,85.51,18.01,Blue_Rockfish,8.551
20230622,Point_Buchon,MPA,181.188,18.01,Blue_Rockfish,18.1188
20230622,Point_Buchon,MPA,109.292,18.01,Blue_Rockfish,10.9292
